label,xmin,ymin,xmax,ymax,image
Safety Vest,131,122,206,192,pos_1180.jpg
Hard Hat,218,2,495,155,pos_613.jpg
Hard Hat,780,148,1243,408,pos_175.jpg
Safety Vest,568,669,1305,1065,pos_175.jpg
Hard Hat,33,169,972,825,pos_68.jpg
Safety Vest,79,1,518,659,pos_161.jpg
Safety Vest,87,37,268,292,pos_607.jpg
Hard Hat,269,16,368,93,pos_1194.jpg
Hard Hat,565,141,578,150,pos_1812.jpg
Safety Vest,546,159,584,199,pos_1812.jpg
Safety Vest,679,54,890,292,pos_1812.jpg
Hard Hat,757,15,837,66,pos_1812.jpg
Hard Hat,6,0,806,603,pos_159.jpg
Hard Hat,3,7,494,293,pos_50.jpg
Safety Vest,11,65,462,716,pos_44.jpg
Safety Vest,436,138,775,730,pos_44.jpg
Safety Vest,1,1,211,483,pos_1806.jpg
Hard Hat,115,17,253,134,pos_1190.jpg
Hard Hat,7,75,478,389,pos_603.jpg
Hard Hat,129,14,476,229,pos_165.jpg
Hard Hat,0,2,998,848,pos_171.jpg
Hard Hat,11,4,1017,727,pos_78.jpg
Hard Hat,13,8,456,381,pos_617.jpg
Hard Hat,198,121,284,195,pos_1184.jpg
Hard Hat,53,18,268,142,pos_824.jpg
Safety Vest,25,8,313,330,pos_93.jpg
Hard Hat,2,78,494,350,pos_87.jpg
Hard Hat,190,66,408,203,pos_830.jpg
Hard Hat,79,0,407,188,pos_818.jpg
Hard Hat,34,149,176,278,pos_1153.jpg
Hard Hat,109,106,204,265,pos_1153.jpg
Hard Hat,121,31,228,142,pos_1153.jpg
Hard Hat,212,131,314,268,pos_1153.jpg
Hard Hat,224,63,338,144,pos_1153.jpg
Hard Hat,313,123,397,191,pos_1153.jpg
Hard Hat,40,35,124,128,pos_1153.jpg
Hard Hat,284,182,395,303,pos_1153.jpg
Hard Hat,704,77,784,125,pos_1635.jpg
Hard Hat,855,76,977,184,pos_1635.jpg
Safety Vest,711,183,830,346,pos_1635.jpg
Safety Vest,818,220,1060,527,pos_1635.jpg
Safety Vest,0,506,972,718,pos_1621.jpg
Safety Vest,866,568,996,718,pos_1621.jpg
Hard Hat,198,126,224,153,pos_1147.jpg
Hard Hat,157,160,174,174,pos_1147.jpg
Safety Vest,16,10,478,487,pos_429.jpg
Safety Vest,163,12,1042,1568,pos_367.jpg
Safety Vest,108,21,555,639,pos_401.jpg
Safety Vest,838,398,900,490,pos_1392.jpg
Hard Hat,828,362,862,398,pos_1392.jpg
Hard Hat,63,63,147,146,pos_1386.jpg
Hard Hat,236,70,324,136,pos_1386.jpg
Safety Vest,207,149,334,329,pos_1386.jpg
Safety Vest,85,149,222,328,pos_1386.jpg
Safety Vest,432,131,1882,2461,pos_415.jpg
Hard Hat,12,33,444,398,pos_373.jpg
Safety Vest,341,216,977,1141,pos_398.jpg
Safety Vest,883,195,1049,416,pos_2102.jpg
Safety Vest,918,225,1107,529,pos_2102.jpg
Hard Hat,92,69,129,96,pos_1379.jpg
Hard Hat,175,73,201,107,pos_1379.jpg
Hard Hat,200,38,236,57,pos_1379.jpg
Safety Vest,67,114,142,222,pos_1379.jpg
Safety Vest,164,116,199,210,pos_1379.jpg
Safety Vest,199,88,300,206,pos_1379.jpg
Safety Vest,523,203,610,345,pos_2116.jpg
Safety Vest,650,225,746,370,pos_2116.jpg
Safety Vest,674,349,759,466,pos_1437.jpg
Hard Hat,534,97,694,213,pos_1351.jpg
Hard Hat,639,297,714,338,pos_1351.jpg
Hard Hat,813,265,881,313,pos_1351.jpg
Safety Vest,441,252,682,643,pos_1351.jpg
Safety Vest,681,389,755,602,pos_1351.jpg
Safety Vest,772,337,920,467,pos_1351.jpg
Hard Hat,1082,232,1278,351,pos_1345.jpg
Safety Vest,1027,417,1276,719,pos_1345.jpg
Safety Vest,788,325,1107,719,pos_1423.jpg
Safety Vest,514,307,752,714,pos_1423.jpg
Safety Vest,96,16,883,965,pos_549.jpg
Safety Vest,16,128,270,504,pos_213.jpg
Safety Vest,239,58,489,420,pos_213.jpg
Safety Vest,603,131,710,319,pos_2089.jpg
Safety Vest,736,172,798,344,pos_2089.jpg
Safety Vest,143,60,657,697,pos_575.jpg
Safety Vest,76,10,410,467,pos_561.jpg
Safety Vest,2,12,518,596,pos_207.jpg
Safety Vest,0,559,362,719,pos_1594.jpg
Safety Vest,498,386,894,717,pos_1594.jpg
Safety Vest,321,375,634,718,pos_2076.jpg
Hard Hat,89,74,271,206,pos_1219.jpg
Safety Vest,150,0,536,641,pos_2062.jpg
Safety Vest,844,333,871,390,pos_1543.jpg
Safety Vest,884,337,912,388,pos_1543.jpg
Hard Hat,216,40,339,125,pos_1225.jpg
Hard Hat,309,48,377,99,pos_1231.jpg
Hard Hat,454,40,515,81,pos_1231.jpg
Safety Vest,489,410,558,494,pos_1557.jpg
Safety Vest,573,414,645,501,pos_1557.jpg
Hard Hat,420,203,451,225,pos_993.jpg
Hard Hat,25,223,46,234,pos_993.jpg
Safety Vest,0,214,213,591,pos_1966.jpg
Safety Vest,493,207,706,508,pos_1966.jpg
Safety Vest,874,216,1124,505,pos_1966.jpg
Safety Vest,2,214,193,633,pos_1972.jpg
Safety Vest,360,209,638,548,pos_1972.jpg
Safety Vest,743,209,931,427,pos_1972.jpg
Hard Hat,49,12,332,187,pos_987.jpg
Hard Hat,12,173,183,273,pos_777.jpg
Safety Vest,1,91,279,717,pos_1782.jpg
Safety Vest,486,165,935,715,pos_1782.jpg
Hard Hat,558,16,793,149,pos_1782.jpg
Safety Vest,355,146,526,324,pos_1796.jpg
Hard Hat,414,52,521,110,pos_1796.jpg
Hard Hat,993,0,1057,68,pos_1796.jpg
Safety Vest,804,60,1050,309,pos_1796.jpg
Hard Hat,27,34,340,395,pos_763.jpg
Hard Hat,133,124,179,160,pos_950.jpg
Hard Hat,5,120,48,163,pos_950.jpg
Hard Hat,308,23,470,136,pos_788.jpg
Safety Vest,786,350,865,456,pos_1769.jpg
Safety Vest,834,334,864,349,pos_1769.jpg
Hard Hat,800,301,842,319,pos_1769.jpg
Hard Hat,818,295,851,309,pos_1769.jpg
Hard Hat,17,113,131,280,pos_944.jpg
Hard Hat,108,30,345,170,pos_944.jpg
Hard Hat,360,277,454,346,pos_944.jpg
Safety Vest,64,18,941,984,pos_8.jpg
Hard Hat,172,10,470,177,pos_1027.jpg
Hard Hat,656,1,908,115,pos_1741.jpg
Safety Vest,616,0,1278,540,pos_1741.jpg
Safety Vest,424,314,582,411,pos_1999.jpg
Safety Vest,572,333,709,539,pos_1999.jpg
Hard Hat,276,183,326,213,pos_1755.jpg
Hard Hat,430,166,504,225,pos_1755.jpg
Hard Hat,826,149,883,186,pos_1755.jpg
Safety Vest,836,206,923,343,pos_1755.jpg
Hard Hat,27,147,123,219,pos_1033.jpg
Hard Hat,129,186,213,241,pos_1033.jpg
Hard Hat,213,103,316,166,pos_1033.jpg
Hard Hat,231,154,373,232,pos_1033.jpg
Hard Hat,165,131,188,149,pos_978.jpg
Hard Hat,197,104,212,123,pos_978.jpg
Hard Hat,221,93,236,118,pos_978.jpg
Hard Hat,248,174,273,197,pos_978.jpg
Hard Hat,287,141,314,160,pos_978.jpg
Hard Hat,287,67,306,91,pos_978.jpg
Hard Hat,414,143,439,164,pos_978.jpg
Hard Hat,381,0,465,34,pos_1754.jpg
Hard Hat,670,174,695,193,pos_1754.jpg
Hard Hat,850,209,865,223,pos_1754.jpg
Hard Hat,973,150,1003,174,pos_1754.jpg
Hard Hat,1038,146,1078,177,pos_1754.jpg
Hard Hat,1203,170,1238,192,pos_1754.jpg
Hard Hat,1241,178,1269,196,pos_1754.jpg
Safety Vest,312,57,503,274,pos_1754.jpg
Safety Vest,940,182,1019,276,pos_1754.jpg
Hard Hat,566,235,597,282,pos_1754.jpg
Safety Vest,470,242,562,293,pos_1754.jpg
Hard Hat,67,7,436,285,pos_979.jpg
Hard Hat,58,28,421,325,pos_1032.jpg
Hard Hat,155,69,345,201,pos_1026.jpg
Hard Hat,13,16,605,453,pos_9.jpg
Safety Vest,627,303,754,455,pos_1998.jpg
Safety Vest,160,48,430,356,pos_1740.jpg
Hard Hat,153,0,248,66,pos_1740.jpg
Hard Hat,172,58,316,170,pos_1768.jpg
Hard Hat,0,0,196,106,pos_1768.jpg
Hard Hat,727,52,868,152,pos_1768.jpg
Hard Hat,1025,31,1239,164,pos_1768.jpg
Safety Vest,1,356,475,716,pos_1768.jpg
Safety Vest,970,268,1277,717,pos_1768.jpg
Hard Hat,14,0,478,328,pos_945.jpg
Hard Hat,116,52,179,89,pos_789.jpg
Hard Hat,360,91,395,119,pos_789.jpg
Hard Hat,193,97,235,132,pos_951.jpg
Hard Hat,257,110,302,141,pos_951.jpg
Hard Hat,107,189,156,220,pos_951.jpg
Hard Hat,110,216,158,237,pos_951.jpg
Hard Hat,74,183,109,207,pos_951.jpg
Hard Hat,81,202,108,221,pos_951.jpg
Hard Hat,37,182,82,213,pos_951.jpg
Hard Hat,36,209,84,227,pos_951.jpg
Hard Hat,34,225,82,239,pos_951.jpg
Safety Vest,184,3,667,475,pos_1797.jpg
Hard Hat,744,0,987,210,pos_1797.jpg
Hard Hat,100,28,169,74,pos_762.jpg
Hard Hat,454,78,475,92,pos_762.jpg
Hard Hat,482,83,497,98,pos_762.jpg
Hard Hat,164,0,229,131,pos_776.jpg
Hard Hat,112,59,167,169,pos_776.jpg
Hard Hat,187,159,245,241,pos_776.jpg
Hard Hat,155,242,232,344,pos_776.jpg
Hard Hat,317,188,416,247,pos_1783.jpg
Hard Hat,948,29,1101,90,pos_1783.jpg
Safety Vest,0,133,252,714,pos_1783.jpg
Safety Vest,256,300,412,559,pos_1783.jpg
Safety Vest,378,0,1162,714,pos_1783.jpg
Safety Vest,1164,175,1268,305,pos_1783.jpg
Safety Vest,2,241,233,711,pos_1973.jpg
Safety Vest,413,234,715,691,pos_1973.jpg
Safety Vest,805,224,1035,491,pos_1973.jpg
Hard Hat,145,69,177,104,pos_986.jpg
Safety Vest,136,113,199,199,pos_986.jpg
Hard Hat,94,241,320,499,pos_992.jpg
Safety Vest,2,231,277,585,pos_1967.jpg
Safety Vest,586,200,780,465,pos_1967.jpg
Safety Vest,878,206,1131,478,pos_1967.jpg
Hard Hat,205,30,268,73,pos_1230.jpg
Hard Hat,354,55,413,94,pos_1230.jpg
Safety Vest,0,356,44,717,pos_1556.jpg
Safety Vest,216,304,383,550,pos_1556.jpg
Safety Vest,433,282,585,428,pos_1556.jpg
Safety Vest,724,360,962,624,pos_1556.jpg
Hard Hat,0,116,134,260,pos_1556.jpg
Hard Hat,287,190,393,268,pos_1556.jpg
Hard Hat,467,189,536,248,pos_1556.jpg
Hard Hat,758,197,901,355,pos_1556.jpg
Safety Vest,500,390,545,460,pos_1542.jpg
Safety Vest,584,387,634,459,pos_1542.jpg
Hard Hat,525,311,599,359,pos_1224.jpg
Safety Vest,91,215,308,513,pos_2063.jpg
Safety Vest,327,273,591,630,pos_2077.jpg
Hard Hat,52,122,96,163,pos_1218.jpg
Hard Hat,95,99,136,130,pos_1218.jpg
Hard Hat,159,131,189,159,pos_1218.jpg
Hard Hat,184,144,210,170,pos_1218.jpg
Hard Hat,204,131,220,152,pos_1218.jpg
Hard Hat,218,128,257,163,pos_1218.jpg
Hard Hat,315,114,355,158,pos_1218.jpg
Safety Vest,217,24,482,402,pos_560.jpg
Safety Vest,529,22,856,431,pos_560.jpg
Safety Vest,881,19,1238,514,pos_560.jpg
Safety Vest,197,267,389,537,pos_1595.jpg
Safety Vest,184,325,235,500,pos_1595.jpg
Hard Hat,9,37,387,367,pos_206.jpg
Safety Vest,414,103,528,300,pos_2088.jpg
Safety Vest,810,120,941,313,pos_2088.jpg
Hard Hat,55,61,213,202,pos_212.jpg
Safety Vest,173,518,1132,717,pos_1581.jpg
Safety Vest,9,5,381,396,pos_574.jpg
Hard Hat,53,55,215,198,pos_548.jpg
Hard Hat,702,262,874,378,pos_1344.jpg
Hard Hat,1169,21,1278,176,pos_1344.jpg
Safety Vest,593,429,860,719,pos_1344.jpg
Safety Vest,1045,207,1277,719,pos_1344.jpg
Safety Vest,693,383,963,719,pos_1422.jpg
Safety Vest,325,393,688,716,pos_1436.jpg
Hard Hat,425,24,497,88,pos_1350.jpg
Hard Hat,0,119,18,144,pos_1350.jpg
Hard Hat,958,128,1030,176,pos_1350.jpg
Safety Vest,0,165,50,290,pos_1350.jpg
Safety Vest,387,109,504,270,pos_1350.jpg
Safety Vest,960,177,1082,332,pos_1350.jpg
Hard Hat,115,42,214,130,pos_1378.jpg
Hard Hat,314,44,402,106,pos_1378.jpg
Safety Vest,34,154,203,331,pos_1378.jpg
Safety Vest,244,139,420,328,pos_1378.jpg
Safety Vest,309,117,446,346,pos_2117.jpg
Safety Vest,548,167,700,387,pos_2117.jpg
Safety Vest,944,163,1071,413,pos_2103.jpg
Safety Vest,870,219,1063,513,pos_2103.jpg
Hard Hat,0,44,448,396,pos_399.jpg
Hard Hat,6,4,321,216,pos_414.jpg
Hard Hat,129,91,161,116,pos_1387.jpg
Hard Hat,206,89,236,110,pos_1387.jpg
Hard Hat,330,86,352,102,pos_1387.jpg
Hard Hat,306,94,330,110,pos_1387.jpg
Safety Vest,121,125,162,193,pos_1387.jpg
Safety Vest,195,122,237,193,pos_1387.jpg
Safety Vest,300,126,340,202,pos_1387.jpg
Hard Hat,144,38,1046,614,pos_372.jpg
Hard Hat,11,10,605,431,pos_366.jpg
Hard Hat,638,339,697,370,pos_1393.jpg
Safety Vest,668,383,787,501,pos_1393.jpg
Safety Vest,831,402,891,490,pos_1393.jpg
Hard Hat,815,365,851,400,pos_1393.jpg
Safety Vest,82,34,377,451,pos_400.jpg
Safety Vest,418,38,709,452,pos_400.jpg
Safety Vest,141,85,675,795,pos_428.jpg
Hard Hat,82,81,324,228,pos_1146.jpg
Hard Hat,153,131,226,181,pos_1152.jpg
Hard Hat,324,131,375,176,pos_1152.jpg
Hard Hat,256,148,279,165,pos_1152.jpg
Hard Hat,58,131,92,165,pos_1152.jpg
Hard Hat,92,79,148,116,pos_819.jpg
Hard Hat,821,64,955,161,pos_1634.jpg
Safety Vest,794,220,1047,532,pos_1634.jpg
Safety Vest,693,185,813,349,pos_1634.jpg
Hard Hat,690,74,778,130,pos_1634.jpg
Safety Vest,8,23,403,463,pos_86.jpg
Hard Hat,88,132,132,168,pos_831.jpg
Hard Hat,194,96,243,138,pos_831.jpg
Hard Hat,250,72,310,134,pos_831.jpg
Hard Hat,277,25,307,52,pos_831.jpg
Hard Hat,292,37,330,86,pos_831.jpg
Hard Hat,379,0,479,58,pos_831.jpg
Hard Hat,325,4,387,47,pos_825.jpg
Safety Vest,1,532,989,718,pos_1608.jpg
Safety Vest,207,191,1336,1463,pos_92.jpg
Hard Hat,1,7,399,290,pos_79.jpg
Safety Vest,67,61,670,648,pos_170.jpg
Hard Hat,172,93,221,142,pos_1185.jpg
Hard Hat,127,398,183,458,pos_1185.jpg
Safety Vest,68,49,498,636,pos_616.jpg
Safety Vest,300,138,737,747,pos_616.jpg
Hard Hat,6,2,227,176,pos_602.jpg
Hard Hat,99,3,227,91,pos_1191.jpg
Safety Vest,4,1,408,597,pos_164.jpg
Hard Hat,50,44,421,275,pos_1807.jpg
Safety Vest,0,397,422,716,pos_1807.jpg
Hard Hat,1,39,298,256,pos_45.jpg
Hard Hat,457,523,674,649,pos_51.jpg
Hard Hat,1268,374,1453,500,pos_51.jpg
Hard Hat,1627,311,2105,703,pos_51.jpg
Hard Hat,2851,0,3837,674,pos_51.jpg
Hard Hat,2545,257,2941,589,pos_51.jpg
Safety Vest,66,35,372,404,pos_158.jpg
Hard Hat,567,105,691,187,pos_1813.jpg
Hard Hat,92,454,143,479,pos_1813.jpg
Safety Vest,517,243,745,505,pos_1813.jpg
Safety Vest,67,504,174,618,pos_1813.jpg
Hard Hat,331,1,456,86,pos_628.jpg
Hard Hat,53,11,980,842,pos_47.jpg
Safety Vest,3,2,105,660,pos_1805.jpg
Hard Hat,231,2,397,93,pos_1811.jpg
Safety Vest,73,156,435,608,pos_1811.jpg
Safety Vest,37,31,946,1060,pos_53.jpg
Safety Vest,221,103,505,457,pos_614.jpg
Hard Hat,142,138,183,180,pos_1187.jpg
Hard Hat,70,76,124,111,pos_1187.jpg
Hard Hat,32,82,74,112,pos_1187.jpg
Hard Hat,202,82,249,109,pos_1187.jpg
Hard Hat,285,62,328,91,pos_1187.jpg
Hard Hat,386,58,451,103,pos_1187.jpg
Safety Vest,804,327,862,393,pos_1839.jpg
Hard Hat,798,306,821,328,pos_1839.jpg
Hard Hat,347,320,382,342,pos_1839.jpg
Safety Vest,325,345,372,413,pos_1839.jpg
Hard Hat,636,208,698,256,pos_172.jpg
Hard Hat,537,196,590,235,pos_172.jpg
Hard Hat,423,172,493,217,pos_172.jpg
Safety Vest,383,235,481,368,pos_172.jpg
Safety Vest,513,260,612,388,pos_172.jpg
Safety Vest,630,256,728,387,pos_172.jpg
Hard Hat,40,40,409,348,pos_166.jpg
Hard Hat,295,125,343,163,pos_1193.jpg
Safety Vest,99,0,401,495,pos_600.jpg
Hard Hat,180,118,322,273,pos_833.jpg
Hard Hat,177,96,355,306,pos_1178.jpg
Hard Hat,0,48,447,403,pos_84.jpg
Hard Hat,3,72,492,420,pos_90.jpg
Hard Hat,29,78,871,606,pos_199.jpg
Hard Hat,77,7,432,183,pos_827.jpg
Hard Hat,112,5,174,62,pos_1144.jpg
Safety Vest,55,72,185,185,pos_1144.jpg
Safety Vest,0,534,994,718,pos_1622.jpg
Safety Vest,754,571,1157,719,pos_1622.jpg
Hard Hat,701,194,745,242,pos_1636.jpg
Hard Hat,725,73,801,126,pos_1636.jpg
Hard Hat,871,73,987,166,pos_1636.jpg
Safety Vest,697,270,736,404,pos_1636.jpg
Safety Vest,732,182,863,343,pos_1636.jpg
Safety Vest,850,235,1067,530,pos_1636.jpg
Hard Hat,73,20,373,347,pos_1150.jpg
Hard Hat,383,48,499,246,pos_1150.jpg
Hard Hat,0,43,82,280,pos_1150.jpg
Hard Hat,373,214,499,371,pos_1150.jpg
Hard Hat,78,302,357,374,pos_1150.jpg
Hard Hat,0,248,70,373,pos_1150.jpg
Hard Hat,106,96,481,405,pos_358.jpg
Safety Vest,49,14,454,496,pos_370.jpg
Hard Hat,68,72,150,157,pos_1385.jpg
Hard Hat,234,82,310,154,pos_1385.jpg
Safety Vest,92,155,229,331,pos_1385.jpg
Safety Vest,204,160,337,329,pos_1385.jpg
Hard Hat,83,32,529,411,pos_416.jpg
Hard Hat,103,10,695,619,pos_402.jpg
Hard Hat,434,0,1048,400,pos_1391.jpg
Safety Vest,947,599,1279,674,pos_1391.jpg
Safety Vest,62,1,581,639,pos_364.jpg
Safety Vest,457,159,558,316,pos_2115.jpg
Safety Vest,609,185,714,349,pos_2115.jpg
Safety Vest,344,329,904,719,pos_1408.jpg
Safety Vest,791,245,929,415,pos_2101.jpg
Safety Vest,902,214,1108,511,pos_2101.jpg
Safety Vest,307,463,609,719,pos_1420.jpg
Safety Vest,833,478,1279,718,pos_1420.jpg
Safety Vest,0,422,176,718,pos_2129.jpg
Safety Vest,316,368,625,718,pos_2129.jpg
Hard Hat,884,82,959,152,pos_1346.jpg
Hard Hat,1020,204,1038,226,pos_1346.jpg
Safety Vest,854,179,1011,370,pos_1346.jpg
Safety Vest,1018,258,1062,383,pos_1346.jpg
Hard Hat,550,1,899,185,pos_1352.jpg
Safety Vest,533,222,1159,717,pos_1352.jpg
Safety Vest,491,82,633,237,pos_1434.jpg
Hard Hat,152,940,2186,2637,pos_238.jpg
Safety Vest,1,1,285,429,pos_204.jpg
Safety Vest,195,50,546,475,pos_204.jpg
Safety Vest,168,467,757,718,pos_1597.jpg
Safety Vest,550,400,951,718,pos_1597.jpg
Safety Vest,26,51,925,939,pos_562.jpg
Hard Hat,105,12,306,199,pos_576.jpg
Safety Vest,141,341,623,717,pos_1583.jpg
Safety Vest,241,142,1061,1218,pos_210.jpg
Safety Vest,351,229,744,718,pos_2061.jpg
Safety Vest,538,256,623,368,pos_1568.jpg
Safety Vest,264,517,776,1347,pos_589.jpg
Safety Vest,769,0,1278,716,pos_2075.jpg
Safety Vest,548,270,631,386,pos_1554.jpg
Safety Vest,418,268,498,390,pos_1554.jpg
Hard Hat,117,0,297,102,pos_1232.jpg
Hard Hat,245,0,364,70,pos_1226.jpg
Safety Vest,366,247,637,718,pos_2049.jpg
Safety Vest,381,477,1276,719,pos_1540.jpg
Hard Hat,107,6,283,136,pos_984.jpg
Safety Vest,416,231,669,563,pos_1971.jpg
Safety Vest,979,243,1210,566,pos_1971.jpg
Safety Vest,3,220,237,617,pos_1965.jpg
Safety Vest,516,225,769,592,pos_1965.jpg
Safety Vest,877,224,1107,512,pos_1965.jpg
Hard Hat,318,136,357,200,pos_748.jpg
Hard Hat,357,53,405,114,pos_748.jpg
Hard Hat,248,262,315,314,pos_748.jpg
Hard Hat,308,271,346,324,pos_748.jpg
Hard Hat,172,84,255,140,pos_990.jpg
Hard Hat,53,75,175,162,pos_760.jpg
Hard Hat,244,60,305,95,pos_760.jpg
Hard Hat,390,61,498,158,pos_760.jpg
Safety Vest,554,186,668,292,pos_1795.jpg
Safety Vest,855,172,928,268,pos_1795.jpg
Safety Vest,397,419,496,690,pos_1959.jpg
Safety Vest,754,207,821,309,pos_1781.jpg
Hard Hat,252,0,385,90,pos_774.jpg
Hard Hat,145,90,212,146,pos_947.jpg
Hard Hat,247,81,269,103,pos_1018.jpg
Hard Hat,278,92,300,104,pos_1018.jpg
Hard Hat,192,96,211,112,pos_1018.jpg
Hard Hat,154,86,175,98,pos_1018.jpg
Safety Vest,266,115,291,196,pos_1018.jpg
Safety Vest,284,99,330,188,pos_1018.jpg
Safety Vest,219,106,284,191,pos_1018.jpg
Safety Vest,201,104,231,183,pos_1018.jpg
Hard Hat,129,260,159,291,pos_953.jpg
Hard Hat,169,257,189,275,pos_953.jpg
Hard Hat,202,262,217,275,pos_953.jpg
Hard Hat,163,0,441,146,pos_1030.jpg
Hard Hat,605,0,674,38,pos_1756.jpg
Safety Vest,645,9,819,147,pos_1756.jpg
Hard Hat,468,78,511,121,pos_1756.jpg
Safety Vest,104,354,969,718,pos_1742.jpg
Hard Hat,347,0,684,72,pos_1742.jpg
Hard Hat,52,36,87,59,pos_1024.jpg
Hard Hat,454,104,484,132,pos_1024.jpg
Hard Hat,318,69,340,87,pos_1024.jpg
Hard Hat,296,87,323,108,pos_1024.jpg
Hard Hat,272,66,295,78,pos_1024.jpg
Hard Hat,263,83,297,100,pos_1024.jpg
Hard Hat,222,74,238,91,pos_1024.jpg
Hard Hat,197,63,224,74,pos_1024.jpg
Hard Hat,150,70,178,86,pos_1024.jpg
Hard Hat,109,52,147,74,pos_1024.jpg
Safety Vest,50,378,1091,717,pos_1743.jpg
Hard Hat,106,43,338,192,pos_1025.jpg
Hard Hat,0,10,66,90,pos_1025.jpg
Hard Hat,47,99,405,442,pos_1031.jpg
Hard Hat,529,248,569,288,pos_1757.jpg
Hard Hat,748,49,824,100,pos_1757.jpg
Safety Vest,780,86,938,205,pos_1757.jpg
Hard Hat,207,123,274,231,pos_952.jpg
Hard Hat,0,411,76,499,pos_952.jpg
Hard Hat,120,69,168,96,pos_1019.jpg
Hard Hat,184,73,220,120,pos_1019.jpg
Hard Hat,270,95,308,156,pos_1019.jpg
Hard Hat,301,81,345,118,pos_1019.jpg
Hard Hat,370,95,422,150,pos_1019.jpg
Hard Hat,44,181,91,219,pos_1019.jpg
Hard Hat,158,158,232,234,pos_946.jpg
Safety Vest,2,0,861,716,pos_1780.jpg
Safety Vest,856,240,1040,718,pos_1780.jpg
Hard Hat,836,94,923,204,pos_1780.jpg
Safety Vest,180,224,390,416,pos_1958.jpg
Safety Vest,583,221,735,436,pos_1958.jpg
Safety Vest,829,220,963,415,pos_1958.jpg
Hard Hat,265,39,320,58,pos_775.jpg
Hard Hat,152,223,222,282,pos_761.jpg
Safety Vest,1146,0,1277,203,pos_1794.jpg
Safety Vest,2,242,205,674,pos_1964.jpg
Safety Vest,484,219,773,626,pos_1964.jpg
Safety Vest,871,226,1119,510,pos_1964.jpg
Hard Hat,151,60,192,90,pos_991.jpg
Hard Hat,265,125,278,136,pos_991.jpg
Hard Hat,327,81,355,105,pos_991.jpg
Hard Hat,375,88,406,108,pos_991.jpg
Safety Vest,130,110,221,210,pos_991.jpg
Safety Vest,9,149,45,183,pos_991.jpg
Safety Vest,0,147,6,187,pos_991.jpg
Safety Vest,260,139,292,192,pos_991.jpg
Safety Vest,303,109,362,176,pos_991.jpg
Safety Vest,377,115,416,178,pos_991.jpg
Hard Hat,57,3,422,320,pos_749.jpg
Hard Hat,139,75,229,137,pos_985.jpg
Hard Hat,234,72,331,137,pos_985.jpg
Safety Vest,491,224,722,523,pos_1970.jpg
Safety Vest,881,258,1181,582,pos_1970.jpg
Hard Hat,150,66,216,108,pos_1227.jpg
Hard Hat,360,19,435,65,pos_1227.jpg
Safety Vest,483,317,550,412,pos_1541.jpg
Safety Vest,604,318,668,415,pos_1541.jpg
Safety Vest,597,271,831,658,pos_2048.jpg
Safety Vest,14,647,579,719,pos_1555.jpg
Hard Hat,7,36,62,67,pos_1233.jpg
Safety Vest,179,108,501,445,pos_588.jpg
Safety Vest,0,0,288,712,pos_2074.jpg
Safety Vest,394,363,825,716,pos_1569.jpg
Safety Vest,286,379,679,719,pos_2060.jpg
Safety Vest,98,6,498,593,pos_577.jpg
Hard Hat,5,14,294,279,pos_211.jpg
Safety Vest,129,533,1094,719,pos_1582.jpg
Hard Hat,38,155,964,924,pos_205.jpg
Safety Vest,128,36,891,955,pos_563.jpg
Hard Hat,19,24,342,325,pos_239.jpg
Hard Hat,652,259,721,312,pos_1353.jpg
Hard Hat,870,266,919,297,pos_1353.jpg
Hard Hat,1150,54,1222,116,pos_1353.jpg
Safety Vest,563,311,706,464,pos_1353.jpg
Safety Vest,861,308,976,431,pos_1353.jpg
Safety Vest,1144,112,1276,287,pos_1353.jpg
Safety Vest,484,363,728,719,pos_1435.jpg
Safety Vest,403,162,571,383,pos_2128.jpg
Safety Vest,828,107,985,345,pos_2128.jpg
Hard Hat,772,202,901,310,pos_1421.jpg
Safety Vest,821,279,1140,674,pos_1421.jpg
Hard Hat,1107,198,1174,235,pos_1347.jpg
Hard Hat,895,38,1007,123,pos_1347.jpg
Safety Vest,1118,272,1209,460,pos_1347.jpg
Safety Vest,886,153,1084,410,pos_1347.jpg
Safety Vest,0,365,188,718,pos_2100.jpg
Safety Vest,157,396,353,715,pos_2100.jpg
Safety Vest,328,331,907,718,pos_1409.jpg
Safety Vest,373,154,478,353,pos_2114.jpg
Safety Vest,500,205,658,389,pos_2114.jpg
Hard Hat,895,182,1012,284,pos_1390.jpg
Safety Vest,870,273,1111,568,pos_1390.jpg
Safety Vest,86,15,426,478,pos_403.jpg
Safety Vest,33,83,280,459,pos_365.jpg
Safety Vest,324,36,469,161,pos_365.jpg
Safety Vest,328,170,446,323,pos_365.jpg
Safety Vest,322,346,472,491,pos_365.jpg
Hard Hat,137,158,587,480,pos_371.jpg
Safety Vest,1,2,1785,1876,pos_417.jpg
Hard Hat,198,71,243,101,pos_1384.jpg
Hard Hat,21,89,68,116,pos_1384.jpg
Hard Hat,3,83,18,108,pos_1384.jpg
Hard Hat,327,59,383,95,pos_1384.jpg
Safety Vest,6,127,52,263,pos_1384.jpg
Safety Vest,48,134,89,248,pos_1384.jpg
Safety Vest,149,129,231,259,pos_1384.jpg
Safety Vest,120,11,423,475,pos_359.jpg
Safety Vest,562,328,618,389,pos_1637.jpg
Safety Vest,952,143,1012,229,pos_1637.jpg
Safety Vest,956,297,1078,438,pos_1637.jpg
